Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9
1.0,1.24968e-23,0.0,0.0,8.57889e-20,1.126e-30,0.0,2.11261e-07,2.61562e-18
4.48375e-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70244e-28
1.22744e-23,3.15619e-30,5.05782e-22,3.84118e-20,8.88317e-27,0.999998,1.93031e-14,1.27262e-06,2.18564e-07
4.53046e-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56767e-26
0.0,1.0623e-35,1.0,0.0,1.98574e-31,0.0,4.61579e-24,1.47033e-28,3.07374e-35
0.0,1.9586e-24,1.0,0.0,1.83782e-21,3.36103e-29,6.57981e-17,4.33231e-20,1.44973e-24
1.18475e-20,1.0,6.40595e-38,0.0,0.0,0.0,0.0,5.30275e-36,4.16159e-20
0.0,1.30395e-25,1.0,0.0,1.66647e-22,1.19237e-30,1.07202e-17,4.56357e-21,9.86826e-26
0.0,0.0,1.0,0.0,3.45199e-36,0.0,7.26508e-28,3.70583e-33,0.0
0.0,4.16954e-27,1.0,0.0,8.28308e-24,6.25524e-32,2.51425e-18,5.47262e-22,3.88411e-27
1.0,1.33432e-23,0.0,0.0,1.3065e-20,2.45676e-30,0.0,1.33526e-07,2.44022e-18
1.16998e-24,1.21085e-31,4.32975e-23,5.48733e-21,5.25476e-28,0.999999,4.19644e-15,7.07853e-07,1.02207e-07
0.0,2.2531e-23,1.0,0.0,1.89847e-20,1.60478e-27,7.04705e-16,5.39541e-19,2.47995e-23
0.0,4.42607e-27,1.0,0.0,9.13955e-24,7.9571e-32,3.33845e-18,6.61222e-22,4.27968e-27
2.79539e-20,1.0,0.0,0.0,0.0,0.0,0.0,4.96494e-37,2.63161e-18
1.21624e-20,1.0,1.24312e-37,0.0,0.0,0.0,0.0,4.14946e-36,1.45846e-19
1.0,1.53807e-21,0.0,0.0,1.73085e-20,1.17473e-28,0.0,2.80882e-07,1.70374e-16
5.565e-26,2.38852e-33,2.57869e-24,2.94829e-22,1.47302e-29,1.0,5.87775e-16,3.1735e-07,4.34881e-08
0.0,1.45748e-26,1.0,0.0,2.48914e-23,2.67772e-31,5.77657e-18,1.47876e-21,1.33611e-26
0.0,1.18648e-23,1.0,0.0,9.25976e-21,3.53257e-28,3.28392e-16,2.28365e-19,7.86857e-24
4.30686e-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29444e-27
2.98268e-11,1.1962e-37,0.0,4.37583e-34,1.10644e-21,4.12884e-20,0.0,1.0,1.61981e-17
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.42589e-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6113e-23
1.36393e-11,1.30846e-13,1.83733e-28,0.0,1.24976e-30,7.41181e-14,8.0832e-34,6.51555e-13,1.0
0.0,7.94673e-24,1.0,0.0,5.61115e-21,6.01047e-28,1.55819e-16,1.95173e-19,9.99207e-24
0.0,5.55486e-29,1.0,0.0,1.8682e-25,8.39668e-34,3.08723e-19,2.98341e-23,4.47528e-29
0.0,2.87632e-30,1.0,0.0,1.42562e-26,2.17083e-35,4.08493e-20,2.76104e-24,2.42122e-30
0.189194,9.73032e-06,2.0281e-09,1.84469e-05,0.362967,4.56098e-07,9.02966e-11,0.447795,1.54492e-05
0.0,7.73179e-25,1.0,0.0,8.22628e-22,1.18445e-29,3.85142e-17,2.17847e-20,5.6625e-25
1.0,1.03123e-23,0.0,0.0,3.84177e-21,7.82619e-31,0.0,9.89861e-08,2.55811e-18
0.0,7.21394e-25,1.0,0.0,7.58147e-22,1.22324e-29,3.47187e-17,2.04518e-20,5.97006e-25
0.0,1.06608e-29,1.0,0.0,4.30698e-26,8.05571e-35,6.77108e-20,6.21563e-24,9.29436e-30
1.0,1.86238e-23,0.0,0.0,1.31045e-21,4.86217e-31,0.0,5.90518e-08,4.07297e-18
0.0,1.22232e-26,1.0,0.0,3.15548e-23,1.15768e-30,2.3451e-17,3.57463e-21,2.0344e-26
1.0,1.74793e-26,0.0,0.0,2.27461e-23,2.99473e-34,0.0,1.40755e-08,1.82258e-20
0.0,1.37198e-23,1.0,0.0,1.14572e-20,3.66e-28,3.17218e-16,2.5332e-19,9.00026e-24
1.0,4.27774e-33,0.0,0.0,1.04906e-26,0.0,0.0,3.09344e-10,2.90759e-26
0.0,1.6584e-24,1.0,0.0,1.58709e-21,2.80691e-29,6.16648e-17,3.88082e-20,1.19795e-24
0.0,2.82687e-23,1.0,0.0,2.25105e-20,1.03406e-27,5.61474e-16,4.87476e-19,2.14883e-23
0.0,1.05086e-26,1.0,0.0,2.062e-23,6.44578e-32,5.40108e-18,1.01712e-21,3.02408e-27
0.0,3.57463e-31,1.0,0.0,4.33925e-27,8.13436e-36,3.17531e-20,1.27609e-24,1.03114e-30
0.0,5.52587e-27,1.0,0.0,1.41116e-23,4.92129e-31,1.02453e-17,1.68917e-21,1.04704e-26
1.0,2.24517e-33,0.0,0.0,1.36443e-28,0.0,0.0,2.50579e-10,9.1765e-26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76502e-35,0.0
1.25437e-13,3.45431e-16,2.91674e-30,0.0,2.20626e-33,6.52864e-14,1.46861e-35,7.59835e-14,1.0
0.999995,1.14573e-15,0.0,2.21446e-33,1.07288e-15,1.62708e-21,0.0,5.20237e-06,3.61445e-12
0.0,4.38467e-24,1.0,0.0,3.35762e-21,3.56322e-28,1.17873e-16,1.31999e-19,5.99832e-24
0.998223,4.10274e-09,1.8876e-23,2.15705e-17,2.28756e-08,3.69518e-12,3.58853e-25,0.00177642,4.52083e-07
1.88496e-11,4.80528e-14,6.1323e-28,0.0,1.10938e-29,5.81349e-13,1.99949e-32,3.98626e-12,1.0
1.0,1.97417e-28,0.0,0.0,8.07559e-35,0.0,0.0,7.59277e-13,1.58142e-22
1.0,0.0,0.0,0.0,1.79166e-33,0.0,0.0,3.32173e-12,9.41558e-33
0.0,3.60457e-27,1.0,0.0,7.88913e-24,1.26338e-31,3.59246e-18,7.24144e-22,5.17673e-27
2.89104e-25,2.00631e-32,4.81068e-24,5.76479e-24,2.32393e-29,0.999999,1.1546e-16,3.18446e-07,2.20496e-07
2.84241e-31,4.08641e-18,1.0,0.0,3.23761e-16,2.06681e-23,9.5463e-14,7.00163e-16,2.06442e-19
0.0,1.42704e-31,1.0,0.0,1.89283e-27,2.05791e-36,1.49121e-20,5.46566e-25,3.4882e-31
1.0,4.1972e-37,0.0,0.0,3.18064e-27,0.0,0.0,1.12169e-09,5.66e-31
0.0,2.32091e-29,1.0,0.0,8.48953e-26,4.48003e-36,2.6632e-20,3.01398e-24,2.40445e-30
1.0,9.78017e-23,0.0,0.0,1.66708e-20,8.86719e-30,0.0,2.07461e-07,2.07191e-17
1.0,9.84464e-19,0.0,0.0,1.53613e-18,1.26262e-25,0.0,4.17734e-07,1.83799e-14
0.0,3.158e-27,1.0,0.0,7.89016e-24,3.14653e-32,4.56572e-18,5.51047e-22,1.35535e-27
0.0,3.2584e-30,1.0,0.0,1.6288e-26,2.90167e-35,4.8029e-20,3.2559e-24,2.99976e-30
0.0,3.35699e-30,1.0,0.0,2.87072e-26,3.20314e-35,6.2868e-20,4.29629e-24,4.99675e-30
1.03043e-14,9.71113e-16,1.01514e-36,0.0,0.0,1.67735e-19,0.0,7.46053e-18,1.0
0.0,4.00586e-25,1.0,0.0,4.567e-22,5.06329e-30,2.38935e-17,1.1771e-20,3.26721e-25
1.12311e-12,2.12546e-14,5.42171e-29,0.0,5.58423e-32,3.56031e-14,1.47123e-34,1.16874e-13,1.0
0.0,3.64535e-26,1.0,0.0,3.17712e-20,1.10737e-35,2.43363e-17,4.75637e-20,1.99095e-28
0.0,9.56175e-29,1.0,0.0,3.00891e-25,1.40345e-33,4.02194e-19,4.33546e-23,7.34822e-29
0.999996,3.25697e-17,0.0,3.96922e-33,6.26579e-16,7.55946e-23,0.0,3.71618e-06,1.93445e-13
9.95322e-32,2.63223e-18,1.0,0.0,1.87493e-16,7.48263e-24,5.81738e-14,3.67457e-16,1.00579e-19
5.71036e-06,1.87776e-19,6.37657e-27,1.05955e-15,5.79464e-11,1.22991e-10,5.37944e-22,0.999994,1.64195e-09
1.25494e-21,1.08976e-27,3.42432e-20,5.22026e-18,2.13254e-24,0.999995,4.39594e-13,4.46408e-06,7.09934e-07
0.0,2.1252e-27,1.0,0.0,5.12866e-24,8.57459e-32,3.07711e-18,5.48076e-22,3.30664e-27
6.96705e-10,1.01849e-32,0.0,9.87977e-30,9.66898e-19,1.50493e-17,3.92786e-37,1.0,2.8167e-15
6.58735e-38,0.0,3.1505e-35,1.46359e-38,0.0,1.0,6.67356e-26,8.7809e-11,3.46492e-10
0.0,8.24486e-28,1.0,0.0,2.26766e-24,3.01546e-32,2.67834e-18,3.39898e-22,7.79834e-28
0.0,7.97355e-29,1.0,0.0,2.59941e-25,1.35894e-33,3.89706e-19,4.05227e-23,6.80242e-29
2.69526e-11,5.05895e-38,0.0,8.48784e-35,7.32225e-22,1.53495e-20,0.0,1.0,8.83564e-18
0.0,4.82706e-29,1.0,0.0,1.67321e-25,6.97811e-34,2.719e-19,2.6629e-23,3.91352e-29
0.0,0.0,1.0,0.0,8.96306e-36,0.0,1.23876e-27,7.77974e-33,0.0
1.39613e-09,6.14221e-10,7.09085e-22,0.0,1.61617e-24,7.60683e-12,6.2688e-27,3.38491e-11,1.0
0.0,1.5678e-32,1.0,0.0,2.5159e-28,8.54824e-38,3.8551e-21,8.34428e-26,2.04567e-32
1.0,0.0,0.0,0.0,5.09049e-28,0.0,0.0,5.01716e-10,2.53164e-34
7.70999e-11,4.86327e-35,0.0,8.48721e-31,2.22233e-20,1.19064e-17,3.9114e-38,1.0,1.04781e-15
0.0,2.91082e-23,1.0,0.0,2.95027e-20,3.3917e-27,4.26032e-15,1.24669e-18,2.1143e-23
0.0,2.66754e-30,1.0,0.0,1.25142e-26,1.61707e-35,3.06151e-20,2.09897e-24,2.34719e-30
0.0,4.87929e-35,1.0,0.0,4.68766e-31,0.0,2.31509e-24,2.01922e-28,2.11617e-34
2.46288e-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05108e-28
0.0,1.41123e-27,1.0,0.0,3.29998e-24,2.28724e-32,1.85741e-18,2.97673e-22,1.17832e-27
0.0,4.5442e-27,1.0,0.0,1.46341e-23,4.04669e-31,1.71904e-17,1.87954e-21,7.8048e-27
0.0,1.81239e-29,1.0,0.0,1.04905e-25,1.51366e-34,1.39284e-19,1.26286e-23,1.95213e-29
6.08693e-10,3.74095e-33,0.0,1.45554e-30,5.79661e-19,3.9177e-18,6.89895e-38,1.0,1.21775e-15
0.999987,7.69914e-16,0.0,2.85969e-30,1.34291e-14,5.99441e-21,0.0,1.31506e-05,2.91658e-12
1.72846e-22,1.0,0.0,0.0,0.0,0.0,0.0,1.35936e-38,3.71137e-22
0.999997,9.5868e-19,0.0,5.62539e-34,2.34521e-16,1.09846e-24,0.0,2.56087e-06,1.59821e-14
8.36195e-11,1.52554e-34,0.0,8.82406e-30,3.7241e-20,5.01737e-17,5.02934e-37,1.0,2.47376e-15
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33964e-38
3.0627e-09,1.83422e-29,0.0,5.79712e-26,4.84937e-17,5.15731e-15,4.73783e-32,1.0,2.51836e-13
2.20608e-05,5.23545e-18,1.3558e-25,5.56633e-16,5.35728e-10,1.00368e-10,1.60644e-21,0.999978,4.18861e-09
5.98427e-10,5.72554e-33,0.0,2.74094e-30,6.8429e-19,7.16021e-18,1.9866e-37,1.0,1.84229e-15
1.99836e-31,3.20151e-18,1.0,0.0,2.73627e-16,1.71546e-23,8.21694e-14,6.23038e-16,1.6874e-19
1.0,0.0,0.0,0.0,1.13888e-30,0.0,0.0,1.57437e-10,2.15609e-30
2.85363e-09,1.17248e-29,0.0,1.75966e-26,3.65303e-17,3.42688e-15,1.9715e-32,1.0,2.22231e-13
0.0,2.49944e-29,1.0,0.0,1.56651e-25,1.32418e-34,1.84272e-19,1.49188e-23,2.18928e-29
3.72266e-08,1.02475e-25,5.37792e-34,6.95062e-22,6.0717e-15,8.56622e-13,1.45391e-27,1.0,1.7381e-11
0.0,3.7761e-26,1.0,0.0,8.99714e-23,3.74891e-30,5.80174e-17,9.05168e-21,5.32649e-26
4.33e-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81888e-24
6.68987e-06,1.18234e-18,2.5478e-25,3.02131e-15,1.72858e-10,4.34054e-10,1.09948e-20,0.999993,5.42636e-09
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.98374e-33,1.0,0.0,8.79191e-29,1.30499e-38,1.34541e-21,2.70276e-26,4.79373e-33
7.9581e-06,1.42715e-06,1.73726e-20,0.0,6.93111e-20,1.60017e-11,3.85882e-24,5.15555e-09,0.999991
0.999995,6.4013e-16,0.0,3.23913e-33,9.23719e-16,1.32998e-21,0.0,5.2345e-06,2.23972e-12
3.01313e-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73309e-27
5.37653e-11,4.03647e-13,5.42809e-27,0.0,8.70236e-29,6.13749e-13,1.06315e-31,4.6872e-12,1.0
9.04155e-10,1.00693e-32,0.0,2.27892e-30,1.13527e-18,4.3115e-18,1.17233e-37,1.0,1.53736e-15
4.08921e-08,2.01818e-09,1.64556e-20,0.0,1.40089e-21,2.75525e-10,7.1912e-24,2.62455e-09,1.0
3.44121e-16,6.21038e-20,2.3777e-36,0.0,0.0,7.63994e-16,0.0,6.65575e-16,1.0
0.0,8.02351e-28,1.0,0.0,2.09174e-24,1.12918e-32,1.24435e-18,1.85118e-22,7.52736e-28
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30555e-37
1.74183e-11,5.87673e-38,0.0,5.17687e-34,6.10934e-22,1.01765e-19,0.0,1.0,2.41314e-17
1.46949e-06,9.44533e-22,2.89901e-30,1.15293e-18,2.70333e-12,3.98906e-12,4.61384e-25,0.999999,1.41928e-10
0.0,6.09226e-29,1.0,0.0,3.69146e-25,1.3668e-33,9.98641e-19,5.20333e-23,9.61251e-29
1.70616e-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64816e-26
6.71397e-10,3.4348e-33,0.0,1.21373e-30,5.95998e-19,2.74546e-18,3.89567e-38,1.0,9.50331e-16
2.52606e-11,1.36086e-37,0.0,1.78879e-33,1.07566e-21,9.19668e-20,0.0,1.0,2.2089e-17
0.0,1.15336e-25,1.0,0.0,2.12753e-22,5.71008e-30,5.63776e-17,1.40225e-20,1.01715e-25
7.52126e-08,3.15545e-25,6.83447e-34,1.56989e-21,1.47384e-14,6.0351e-13,1.10045e-27,1.0,1.53134e-11
1.38823e-36,0.0,6.05221e-35,5.82048e-32,0.0,1.0,7.25443e-23,6.53104e-10,2.75498e-11
4.15596e-12,3.21631e-15,4.61019e-11,1.14467e-08,4.5425e-13,0.998251,1.07206e-06,0.00143981,0.000308581
0.0190957,3.01389e-05,2.35259e-07,0.759549,0.00489122,0.00506477,3.84547e-05,0.208082,0.00324837
3.42108e-26,1.27596e-33,1.68179e-24,2.06923e-22,8.64039e-30,1.0,4.54399e-16,2.81515e-07,3.72e-08
1.64957e-22,1.0,0.0,0.0,0.0,0.0,0.0,7.11958e-38,2.26147e-22
1.0,5.53768e-29,0.0,0.0,2.17577e-26,5.40593e-38,0.0,9.30817e-10,1.4545e-22
2.20935e-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79939e-27
0.000226397,1.07254e-12,1.00377e-16,6.11571e-08,3.80153e-07,3.65955e-06,9.0215e-13,0.999765,4.69845e-06
8.19573e-25,2.35681e-31,5.68476e-23,1.35308e-23,1.35833e-28,0.999999,4.19819e-16,3.97763e-07,3.38901e-07
1.0,5.03588e-25,0.0,0.0,6.26976e-24,1.34363e-33,0.0,1.96773e-08,5.13735e-19
5.59309e-29,3.09768e-37,3.73071e-27,2.57755e-25,3.87191e-33,1.0,5.3279e-18,5.0294e-08,6.82357e-09
1.8639e-29,7.08755e-38,1.22181e-27,9.79341e-26,1.03415e-33,1.0,2.67189e-18,3.78911e-08,4.84881e-09
3.14443e-16,2.15231e-19,9.12295e-37,0.0,0.0,7.17697e-17,0.0,1.24934e-16,1.0
5.18437e-10,5.27611e-12,1.85688e-23,0.0,3.82404e-25,5.36433e-11,2.37179e-27,1.96692e-10,1.0
6.2659e-12,2.2968e-13,3.41941e-25,0.0,1.67772e-28,3.20717e-12,2.06131e-30,2.52905e-12,1.0
1.0,2.41948e-25,0.0,0.0,1.5464e-23,1.27692e-33,0.0,2.06578e-08,2.02155e-19
0.0,4.45924e-27,1.0,0.0,8.94427e-24,7.62703e-32,3.19396e-18,6.34392e-22,4.23218e-27
7.35198e-19,2.94004e-21,0.0,0.0,0.0,5.20404e-25,0.0,9.43875e-23,1.0
2.99693e-33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06928e-32
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.19075e-22,4.46841e-23
0.999981,7.64329e-17,0.0,3.71693e-29,2.26734e-14,8.80759e-22,0.0,1.9145e-05,5.29986e-13
3.38087e-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62029e-29
5.73252e-37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44801e-34
1.97248e-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73195e-29
0.0,6.46468e-27,1.0,0.0,1.77731e-23,5.67778e-31,1.5625e-17,2.17915e-21,1.07843e-26
2.1185e-27,1.13032e-22,8.77059e-07,1.33184e-09,1.50946e-19,3.25215e-07,0.999999,3.18024e-08,2.25584e-16
2.25609e-05,1.41683e-14,1.10031e-17,1.66868e-10,1.52737e-08,4.08754e-06,2.16424e-13,0.999969,4.88568e-06
0.0,0.0,0.0,7.25004e-36,0.0,1.0,1.4015e-25,5.33876e-11,1.58229e-12
1.74561e-17,2.5675e-22,2.67662e-16,5.7141e-14,1.67929e-19,0.999935,2.33389e-10,5.51201e-05,1.00926e-05
6.81301e-38,1.32099e-22,1.0,0.0,8.2386e-20,6.89462e-27,1.62546e-15,1.64433e-18,1.01234e-22
1.5001e-37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3944e-37
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.08266e-37,1.63113e-22,1.0,0.0,1.02497e-19,1.36653e-26,2.75907e-15,2.75498e-18,1.06548e-22
0.0,7.8192e-26,1.0,0.0,1.08362e-22,7.28213e-31,8.14344e-18,3.22605e-21,6.22355e-26
8.12724e-32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59269e-29
